longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,y
-121.16,37.73,7,4956,941,3006,915,3.4426,139
-121.17,38.76,14,2028,255,781,251,6.5322,394
-121.17,38.71,15,3084,557,1040,562,2.5183,293.3
-121.17,38.69,5,7138,1227,2623,1139,5.6902,243.2
-121.17,38.68,37,1252,267,686,256,3,121.9
-121.17,37.82,35,2506,406,1316,398,3.8472,197.6
-121.18,41.31,22,2124,432,829,313,2.4519,57.5
-121.18,39.26,14,811,161,352,121,3.5938,140.3
-121.18,39.25,9,3415,562,1208,479,4.3646,185.9
-121.18,39.23,8,2112,360,782,344,3.7125,175
-121.18,39.19,16,1528,351,729,319,2.4688,138.8
-121.18,38.8,18,2541,414,1276,405,5.1857,220.1
-121.18,38.75,16,2807,459,1201,429,4.7941,247.6
-121.18,38.73,16,1584,264,613,226,6.0302,273.1
-121.18,38.69,7,7104,970,2772,920,6.3528,274.5
-121.18,38.67,42,2101,480,945,426,2.3333,116
-121.18,38.07,21,2333,377,1073,332,4.8125,161.1
-121.18,37.99,31,2450,559,1459,478,2.4674,130.9
-121.18,37.96,35,411,74,193,59,2.5625,146.9
-121.18,37.79,16,1326,286,509,297,1.9464,112.5
-121.18,37.64,43,1244,209,611,197,2.875,187.5
-121.19,40.23,10,1572,232,247,104,5.8453,193.8
-121.19,39.55,17,1483,284,481,211,1.4896,83.3
-121.19,39.05,14,1131,193,520,178,3.9,180.4
-121.19,38.95,16,2544,431,1199,412,4.5129,196.3
-121.19,38.85,8,4114,710,2268,716,4.4085,139.4
-121.19,38.71,11,4415,723,1520,627,3.2321,390.8
-121.19,38.67,16,1754,284,773,277,4.817,147
-121.19,38.66,26,1937,286,769,274,6.1185,179.2
-121.19,38.13,27,2400,435,1085,444,3.7687,165.2
-121.19,38.04,35,703,117,290,107,3.225,177.1
-121.19,37.93,27,1621,363,909,345,2.1513,99.7
-121.19,37.81,8,4019,857,1959,782,2.7321,175
-121.2,39.25,5,906,144,376,141,4.3523,188.2
-121.2,39.2,16,1039,182,554,184,2.9688,128.3
-121.2,38.73,11,4897,636,1931,616,7.7499,334.8
-121.2,38.7,28,2970,471,1379,463,4.3214,131.7
-121.2,38.68,9,2200,422,938,369,3.4896,143.8
-121.2,38.66,17,1605,217,732,241,5.47,204.8
-121.2,38.36,14,2634,463,1402,432,3.8897,175.7
-121.2,38.28,20,1732,307,999,305,3.9808,160.2
-121.2,38.02,44,608,108,287,83,3.3882,125
-121.2,37.97,39,440,83,270,97,6.0582,157.7
-121.2,37.83,18,3415,580,1912,562,4.4423,161.4
-121.2,37.81,26,395,74,193,72,7.3718,212.5
-121.2,37.8,37,311,61,171,54,4.0972,101.8
-121.2,37.8,28,3264,576,1512,567,3.7546,135.3
-121.2,37.8,24,1698,344,927,313,3.5625,130.8
-121.2,37.78,4,58,29,79,29,3.375,106.3
-121.2,37.6,30,2110,406,1301,345,2.3173,86.5
-121.2,36.14,12,3738,710,2337,664,3.9647,135
-121.21,39.49,18,697,150,356,114,2.5568,77.1
-121.21,38.83,21,3691,640,1758,603,3.5607,151.9
-121.21,38.76,16,1608,296,792,286,3.1583,239.2
-121.21,38.75,11,4552,639,2006,623,4.3962,264.4
-121.21,38.67,19,2987,626,1610,605,3.0533,112.1
-121.21,38.67,11,5500,956,2827,946,4.1071,145.8
-121.21,38.66,15,6940,1019,2829,990,5.4889,232.3
-121.21,38.65,14,3443,510,1413,505,5.6529,196
-121.21,37.81,8,1883,298,999,301,5.193,172.1
-121.21,37.81,12,3667,640,2173,652,5.0369,163.9
-121.21,37.8,45,370,84,167,70,1.4853,101.8
-121.21,37.8,44,300,72,160,73,2.1786,120.8
-121.21,37.8,33,1862,429,971,389,2.6053,99.2
-121.21,37.8,31,699,186,460,170,2.7443,94.2
-121.21,37.79,33,811,185,446,198,1.6724,96.9
-121.21,37.5,34,294,49,147,47,3,162.5
-121.22,39.43,17,2254,485,1007,433,1.7,92.3
-121.22,39.11,14,1405,269,660,228,3.0804,156.8
-121.22,38.92,19,2531,461,1206,429,4.4958,192.6
-121.22,38.8,11,2521,521,1390,477,3.5265,124.8
-121.22,38.78,8,3418,514,1312,409,6.3914,218
-121.22,38.71,23,1843,273,818,276,4.4695,214.7
-121.22,38.68,10,6262,1278,2954,1169,3.4506,139
-121.22,38.67,20,1412,226,700,227,4.05,130.7
-121.22,38.58,25,394,94,155,83,2.233,55
-121.22,38.43,20,2054,339,934,336,4.5368,219.3
-121.22,38.4,14,2655,441,1277,422,4.6989,213.8
-121.22,38.16,24,4411,776,2038,732,3.475,151.2
-121.22,38.04,42,343,50,116,49,5.5376,212.5
-121.22,38,35,1841,300,783,285,2.8167,162.1
-121.22,37.96,31,1484,314,1163,336,2.625,72.1
-121.22,37.96,30,1737,381,1177,347,1.9875,56.4
-121.22,37.95,30,1055,211,629,170,2.8676,76.9
-121.22,37.93,21,336,68,206,73,4.75,121.4
-121.22,37.82,13,4452,949,2740,937,3.1964,141.5
-121.22,37.81,20,1811,352,1191,327,4.0125,121.5
-121.22,37.8,37,1038,222,521,211,2.125,91.9
-121.22,37.8,28,2608,576,1719,554,2.1186,94.4
-121.22,37.8,13,335,89,247,77,1.6111,74.1
-121.22,37.79,5,3107,477,1549,443,4.4766,169.4
-121.22,37.79,38,2152,451,1320,457,2.5025,101.9
-121.22,37.79,36,1052,221,712,212,1.7228,105
-121.22,37.72,34,2123,387,1310,368,2.6368,165.6
-121.23,40.29,21,3229,667,1501,582,2.1524,77.1
-121.23,40.01,38,725,190,219,115,1.625,75
-121.23,39.27,11,1265,224,573,205,3.3603,162.5
-121.23,38.71,18,4947,714,2227,675,4.8542,170.5
-121.23,38.69,19,5268,849,2357,849,3.9226,148.7
-121.23,38.67,27,5266,971,2432,948,3.8954,133
-121.23,38.66,19,3243,546,1334,515,4.8088,169.5
-121.23,38.12,22,393,58,134,57,3.95,178.1
-121.23,38.09,23,633,91,236,83,6.4562,230
-121.23,38.04,32,1829,262,677,243,6.1805,247.9
-121.23,37.99,38,523,80,226,72,5.5693,153.1
-121.23,37.98,27,849,137,373,131,5.0362,181.3
-121.23,37.95,36,811,168,514,152,2.625,89.2
-121.23,37.95,32,2081,472,1342,411,2.7958,59
-121.23,37.94,20,268,78,77,49,1.125,150
-121.23,37.92,28,590,129,315,99,1.8958,85.7
-121.23,37.87,49,98,24,59,26,3.65,162.5
-121.23,37.82,8,1289,235,867,239,4.6821,138.5
-121.23,37.82,14,1847,325,1030,309,4.9271,155.3
-121.23,37.81,16,2085,342,1236,345,5.5591,149.3
-121.23,37.81,15,2906,537,1886,557,4.2431,137.1
-121.23,37.8,11,2451,665,1155,533,2.2254,130.8
-121.23,37.79,23,1985,424,1198,389,2.7734,116.8
-121.23,37.79,21,1922,373,1130,372,4.0815,117.9
-121.23,37.78,20,273,49,149,49,4.8229,158.3
-121.23,36.33,23,2095,536,1858,457,3.0543,92.4
-121.24,40.31,36,1597,301,632,262,3.5962,93.6
-121.24,39.65,35,632,148,221,102,2.3684,62.5
-121.24,39.37,16,2785,616,1387,530,2.3886,89.4
-121.24,39.22,14,983,163,399,161,2.2917,145.1
-121.24,38.82,5,12259,1643,4819,1582,5.4498,217.3
-121.24,38.79,23,1419,261,706,269,3.1875,110.2
-121.24,38.79,15,2615,485,1063,428,3.7904,173.2
-121.24,38.78,18,549,143,249,136,0.8691,136.5
-121.24,38.78,11,1851,352,1049,369,3.5288,141.1
-121.24,38.75,5,9137,1368,3667,1294,5.4896,229.6
-121.24,38.72,12,3605,576,1556,549,4.9,203.7
-121.24,38.7,13,3243,488,1585,480,5.7133,166.8
-121.24,38.68,20,1402,236,676,236,3.7426,135.5
-121.24,38.67,28,3558,589,1742,581,4.0182,131.7
-121.24,38.66,14,3335,440,1329,429,6.2082,250.3
-121.24,38.64,13,4491,689,1657,667,5.259,249.4
-121.24,38.22,28,2593,487,1365,457,3.3929,113
-121.24,38.01,22,1526,299,790,300,2.4342,125
-121.24,38,25,1471,300,721,304,2.4688,126.8
-121.24,37.98,33,450,123,236,103,1.1964,80.4
-121.24,37.97,47,886,196,517,188,2.1991,67.2
-121.24,37.96,37,1175,260,951,267,2.875,57.7
-121.24,37.96,29,874,217,788,222,1.9187,57.7
-121.24,37.95,36,361,63,169,62,3.7734,63.8
-121.24,37.94,5,2232,488,1857,435,2.8705,113.6
-121.24,37.93,21,1185,237,960,245,2.0893,65
-121.24,37.9,16,50,10,20,6,2.625,137.5
-121.24,37.82,9,6169,959,3378,945,5.1047,157.9
-121.24,37.81,6,3883,800,2319,787,3.5595,161
-121.24,37.79,7,5151,867,2553,805,4.075,195
-121.24,36.34,33,1691,308,792,262,2.6648,164.6
-121.24,36.33,13,1642,418,1534,388,3.1222,125.5
-121.25,40.27,25,958,245,28,16,2.625,67.5
-121.25,39.17,9,999,189,411,176,2.125,151.8
-121.25,38.8,14,5094,729,1974,705,5.5205,188.7
-121.25,38.72,15,6838,941,3166,926,5.2177,162.7
-121.25,38.72,10,7277,1168,3507,1131,4.485,179.4
-121.25,38.71,14,3713,637,1845,635,4.3009,143.4
-121.25,38.69,24,1014,185,606,194,4.1607,112.8
-121.25,38.69,17,3050,481,1490,489,4.5562,134.5
-121.25,38.68,15,1497,243,730,242,4.9688,135.6
-121.25,38.68,13,503,70,267,77,6.1943,276.1
-121.25,38.67,14,6155,1034,2407,941,4.2262,244.3
-121.25,38.66,26,3670,556,1616,550,5.02,169.6
-121.25,38.64,21,2764,363,902,360,5.6864,258.7
-121.25,38.14,16,1174,242,464,261,2.3,133.3
-121.25,38.13,25,1305,270,789,235,3.2993,91.1
-121.25,38.07,28,2103,422,1167,391,3.0592,152.8
-121.25,38.05,25,1967,362,1035,361,3.5735,106.8
-121.25,38.04,26,3080,473,1257,465,4.9861,201.8
-121.25,38.03,29,2465,327,859,315,6.6605,220.7
-121.25,38.01,16,2397,501,1053,557,2.6994,112.5
-121.25,38,21,446,73,182,57,2.8958,135
-121.25,37.98,39,1765,414,1056,414,1.5329,48.3
-121.25,37.97,41,855,189,716,206,2.0375,75
-121.25,37.97,34,1288,344,846,293,1.7895,63.1
-121.25,37.96,26,2205,478,1730,472,2.4866,68.3
-121.25,37.95,46,2001,428,1384,401,1.9402,62.2
-121.25,37.95,40,1703,362,1208,373,2.0817,55.3
-121.25,37.94,30,1509,308,967,278,1.7798,65.9
-121.25,37.94,28,964,232,782,218,2.3269,55.9
-121.25,37.93,31,1673,382,1734,400,2.0833,48.3
-121.25,37.92,19,2109,427,1742,426,2.4097,66
-121.25,37.76,22,2430,417,1292,391,3.4009,182.4
-121.26,38.74,22,7173,1314,3526,1316,3.3941,135.9
-121.26,38.73,14,3323,499,1527,540,5.3451,172.1
-121.26,38.7,9,7812,1348,3275,1178,4.3826,146.6
-121.26,38.69,17,3917,638,1809,564,5.2586,137
-121.26,38.68,4,3080,827,1195,683,2.7477,133
-121.26,38.68,13,4256,619,1948,622,5.2051,167.4
-121.26,38.67,18,1830,313,905,361,4.2273,141.8
-121.26,38.66,8,1145,241,447,216,4.0781,124.3
-121.26,38.66,19,3170,444,1344,452,6.1183,221.6
-121.26,38.65,17,2655,421,991,384,4.6484,270.6
-121.26,38.64,40,1098,175,415,160,4.8375,217.4
-121.26,38.14,10,3371,665,1823,654,3.5333,116.8
-121.26,38.13,38,1419,411,1226,397,2.2188,68.8
-121.26,38.13,25,2549,675,2053,648,2.0875,83.1
-121.26,38.12,27,1818,459,1182,428,1.8575,73.8
-121.26,38.11,8,2770,642,1611,633,3.1284,115.1
-121.26,38.11,4,2058,366,933,316,4.2448,150.9
-121.26,38.09,35,930,186,525,201,2.0625,155
-121.26,37.99,27,429,102,179,90,2.3333,87.5
-121.26,37.98,41,1633,433,885,413,0.9782,54.2
-121.26,37.98,32,3274,820,2050,738,2.1265,55.7
-121.26,37.97,41,2398,448,1143,444,3.0352,69.8
-121.26,37.97,31,1189,295,891,292,2.5536,50.5
-121.26,37.96,43,940,208,690,181,2.3056,62.3
-121.26,37.96,43,527,133,367,152,2.5,63.6
-121.26,37.96,40,535,105,335,102,2.5234,62.8
-121.26,37.96,35,1511,316,892,304,1.7898,63.5
-121.26,37.95,44,819,184,677,183,1.725,59.3
-121.26,37.95,39,1841,428,1368,390,2.1583,62
-121.26,37.94,43,1610,412,1409,365,1.7574,51.7
-121.26,37.93,33,2109,531,2248,588,1.4583,53
-121.26,37.88,42,465,93,256,93,3.1719,158.3
-121.26,36.32,30,146,41,164,40,2.3,206.3
-121.27,38.87,16,2094,358,1092,357,4.4769,191.4
-121.27,38.75,43,1292,307,647,249,2.7188,85.3
-121.27,38.75,21,4812,1117,1985,1045,2.5083,128.5
-121.27,38.74,19,3869,887,2086,685,2.6065,154.9
-121.27,38.72,6,4664,644,2105,663,6.0804,198.7
-121.27,38.71,16,4082,666,1912,652,4.4609,142.9
-121.27,38.7,16,3747,586,1817,590,4.6488,145.3
-121.27,38.69,16,3389,597,1674,568,4.4489,145.6
-121.27,38.67,16,3185,886,1550,802,2.5199,149
-121.27,38.67,15,2116,524,866,519,2.7388,111.6
-121.27,38.67,15,1701,346,723,352,3.8906,128.7
-121.27,38.66,19,1891,266,678,255,6.1872,188.7
-121.27,38.65,33,1984,289,842,276,5.2949,173.3
-121.27,38.44,19,2780,414,1320,404,5.8831,209.9
-121.27,38.31,17,1144,202,626,178,4.4107,151.6
-121.27,38.14,40,929,257,576,229,2.125,137.5
-121.27,38.13,52,1081,257,437,225,2.1979,114.1
-121.27,38.13,40,2402,509,1197,486,2.1771,98.2
-121.27,38.13,39,2614,634,1862,654,1.9238,70.7
-121.27,38.13,35,2607,685,2016,618,1.75,82.9
-121.27,38.12,44,2356,482,1043,443,2.4949,108
-121.27,38.12,37,2232,504,1455,471,2.5587,87.8
-121.27,38.11,15,2039,384,1178,375,3.8672,120.1
-121.27,38.11,11,3163,794,2106,762,2.4482,103
-121.27,38.05,26,378,75,164,65,3.4107,82.8
-121.27,38.02,32,342,58,138,52,2.9821,155
-121.27,37.98,43,1005,200,492,172,2.6812,72.8
-121.27,37.97,39,1023,243,550,224,1.1141,54.4
-121.27,37.96,52,583,114,310,93,2.5625,54.2
-121.27,37.96,43,948,221,749,208,1.962,52.7
-121.27,37.96,43,1624,448,1805,440,1.425,61.3
-121.27,37.96,41,461,101,382,79,1.275,54
-121.27,37.95,52,1318,308,1368,310,1.8261,54.6
-121.27,37.95,43,557,165,573,144,1.7212,59
-121.27,37.94,38,512,133,676,124,1.7386,52
-121.27,37.93,24,1451,320,1413,283,2.125,61.2
-121.27,37.88,43,968,249,664,240,1.6458,83.6
-121.27,37.87,34,1010,206,678,234,2.9531,104
-121.27,37.82,26,1170,238,830,216,2.6458,127.5
-121.27,37.79,16,1853,390,1013,362,2.7083,173.9
-121.27,37.56,31,1223,330,1067,245,2.8558,100
-121.28,38.9,31,1297,259,765,240,2.7656,93.6
-121.28,38.8,7,9003,1739,4445,1591,3.816,147.9
-121.28,38.75,52,493,89,189,94,2.108,83.8
-121.28,38.73,6,4223,672,1747,631,5.419,267.4
-121.28,38.71,8,4053,912,2033,897,2.8973,117.1
-121.28,38.71,35,3095,594,1550,576,3.575,113.5
-121.28,38.7,15,5828,1051,2868,1037,3.7813,143.2
-121.28,38.7,14,5827,1246,2578,1038,3.0212,112.9
-121.28,38.68,16,3467,615,1478,601,3.75,147.3
-121.28,38.68,14,11442,2690,6068,2435,2.6016,121.2
-121.28,38.67,23,1727,264,833,258,5.4797,160
-121.28,38.66,17,7741,1401,3153,1331,3.7869,216.1
-121.28,38.64,24,3459,573,1336,544,4.8661,186.2
-121.28,38.64,19,3574,669,1373,643,3.6298,242.1
-121.28,38.63,36,120,16,30,14,10.2264,350
-121.28,38.61,23,2547,504,1235,469,2.4722,103.3
-121.28,38.61,22,2938,619,1501,561,2.7356,96.1
-121.28,38.6,25,1122,198,564,213,3.1654,111.6
-121.28,38.6,17,1671,378,848,351,3.1194,112.5
-121.28,38.59,3,4188,1136,2081,995,3.0481,92.5
-121.28,38.55,35,7088,1279,4885,1272,2.6981,112.5
-121.28,38.17,19,1337,236,744,225,4.0924,244.2
-121.28,38.14,37,3278,623,1431,575,3.3987,99.5
-121.28,38.13,48,1892,333,804,352,4.0625,143.2
-121.28,38.13,32,3366,676,1916,697,2.5401,125.4
-121.28,38.12,34,3268,640,1906,628,2.8237,110.7
-121.28,38.11,10,2974,588,1559,568,3.8825,136.8
-121.28,38.1,13,2432,586,1441,606,2.5556,133.1
-121.28,38.03,11,826,150,684,166,3.9265,107.4
-121.28,38.03,11,3585,729,2769,715,3.0907,94.1
-121.28,38.02,8,1868,392,1258,389,3.175,95.9
-121.28,37.99,42,495,116,284,97,2.8854,55.7
-121.28,37.98,52,941,184,414,171,2.1429,69.9
-121.28,37.97,47,2348,507,1455,479,1.65,66
-121.28,37.96,28,1942,724,1618,638,0.9365,52.5
-121.28,37.95,46,1026,330,1109,333,1.2904,63.3
-121.28,37.94,48,1766,444,1406,421,1.7039,52.7
-121.28,37.94,44,1406,357,1489,386,1.4688,56.8
-121.28,37.94,40,2806,685,2268,635,1.8814,57.7
-121.28,37.94,35,2680,634,2188,611,1.9375,56.7
-121.28,37.93,23,1491,346,1223,343,2.1591,67.8
-121.28,37.92,36,499,115,451,124,2.1705,60.3
-121.28,37.91,31,820,179,576,155,1.69,65.9
-121.28,37.9,28,371,71,171,70,0.9614,55.7
-121.28,37.83,32,696,151,443,144,2.5156,86.3
-121.28,37.82,10,9205,1774,5935,1673,3.65,119.4
-121.29,38.9,45,2019,394,1104,407,3.1691,108.7
-121.29,38.89,10,653,120,407,146,3.3889,110.8
-121.29,38.76,12,1198,174,443,170,6.0097,187.5
-121.29,38.71,32,1875,361,1027,343,3.5769,103.8
-121.29,38.68,12,5098,1094,2029,1065,3.5444,132.5
-121.29,38.67,20,1992,363,889,346,3.6516,130.5
-121.29,38.65,27,2744,464,1340,452,3.8816,147.3
-121.29,38.61,26,1814,299,963,317,4.4519,110.5
-121.29,38.61,17,13553,2474,6544,2359,3.9727,132.7
-121.29,38.6,29,1276,225,600,223,4.0938,109.1
-121.29,38.59,19,2460,470,1346,480,3.6563,95.6
-121.29,38.36,17,2193,386,1148,372,4.5272,191.7
-121.29,38.28,11,1554,260,793,233,4.8073,156.7
-121.29,38.15,23,4183,633,1886,628,4.8787,175.3
-121.29,38.14,34,2770,544,1409,535,3.2338,101.8
-121.29,38.14,34,1500,337,674,282,2.515,110.8
-121.29,38.14,27,836,132,303,133,3.875,127.4
-121.29,38.13,31,1008,212,453,195,2.3917,113.5
-121.29,38.13,20,3168,514,1390,490,5,154.8
-121.29,38.12,18,1534,275,741,263,3.9607,132.5
-121.29,38.07,21,1185,207,533,213,3.1917,204.5
-121.29,38.04,16,2128,441,1860,459,3.1779,97.3
-121.29,38.03,7,2021,441,1615,406,2.5842,111.3
-121.29,38.03,16,4356,881,1629,818,2.2672,91.1
-121.29,38.01,2,6403,1116,3327,957,4.4871,137.9
-121.29,38.01,10,69,16,50,20,3.75,120.8
-121.29,38,4,1392,322,1784,309,2.375,124.5
-121.29,38,12,4038,1074,3440,942,1.9698,112.3
-121.29,37.99,41,930,191,463,185,3.4141,90.6
-121.29,37.98,49,2501,565,1171,550,2.5043,76.7
-121.29,37.98,42,625,143,533,159,2.625,65.4
-121.29,37.97,52,2995,555,1392,503,1.7794,98.8
-121.29,37.97,52,1610,480,1025,440,1.2962,110.2
-121.29,37.96,52,287,119,154,85,0.8738,75
-121.29,37.96,50,1669,558,1340,484,1.3191,92.3
-121.29,37.96,48,1778,541,1237,462,1.3438,103.1
-121.29,37.95,52,288,86,272,54,0.696,42.5
-121.29,37.95,52,107,79,167,53,0.7917,22.5
-121.29,37.95,16,761,306,438,282,0.7714,87.5
-121.29,37.94,40,2827,655,2037,574,2.0303,63.8
-121.29,37.93,37,2488,578,1854,514,2.551,59.1
-121.29,37.93,24,1438,351,1294,342,2.7829,61.8
-121.29,37.92,12,1096,240,1175,278,3.1053,73.1
-121.29,37.89,26,161,27,1542,30,5.7485,162.5
-121.29,37.87,29,488,108,308,115,2.6563,103.1
-121.29,37.72,22,1630,404,4402,358,1.9792,63
-121.29,36.9,17,3610,593,1734,559,5.8324,374.2
-121.3,38.89,45,1529,317,793,281,2.9866,91.3
-121.3,38.75,36,3903,885,2313,804,2.655,86.3
-121.3,38.74,41,4374,1039,2387,959,2.3611,87.9
-121.3,38.73,9,5558,1099,2717,1043,3.6455,139.2
-121.3,38.72,15,2514,482,1166,503,2.2813,131.9
-121.3,38.71,17,5434,1106,2755,1047,2.8226,99.9
-121.3,38.7,18,7334,1332,3339,1271,3.235,124.7
-121.3,38.69,21,6575,1105,3358,1098,4.0739,115.4
-121.3,38.69,13,2135,429,779,432,3.6995,134.9
-121.3,38.68,19,2655,438,1253,454,5.2817,140.6
-121.3,38.67,23,2145,340,1022,349,4.2037,125.4
-121.3,38.67,20,1234,208,649,211,4.8523,143
-121.3,38.67,15,4018,850,2070,814,3.0733,119.8
-121.3,38.66,32,2915,492,1292,454,3.3188,117.1
-121.3,38.66,28,3391,550,1546,553,4.2188,139.2
-121.3,38.66,21,3824,634,1818,600,3.712,139
-121.3,38.65,36,1665,293,846,306,3.5852,121.6
-121.3,38.65,26,3192,447,1132,418,4.5278,144.3
-121.3,38.64,20,5001,830,2330,830,4.0833,160
-121.3,38.63,31,1817,372,992,339,3.0972,150
-121.3,38.61,25,2707,464,1423,490,4.3235,116.9
-121.3,38.6,32,9534,1819,4951,1710,3.3926,103.4
-121.3,38.59,25,3002,718,1660,613,2.1116,89.6
-121.3,38.58,29,2748,563,1619,525,2.8966,92.4
-121.3,38.58,19,2653,680,1419,579,2.3787,91.3
-121.3,38.58,16,1537,364,1125,375,2.6471,90.7
-121.3,38.51,19,822,134,457,133,4.15,157.5
-121.3,38.26,19,1403,276,901,290,3.215,104.6
-121.3,38.25,27,2475,548,1703,517,2.5727,86.1
-121.3,38.14,17,3507,696,1867,709,3.2123,120.7
-121.3,38.13,27,1004,192,470,192,2.8942,116.7
-121.3,38.13,26,2256,360,937,372,5.0528,153.7
-121.3,38.13,23,2864,504,1298,499,3.2303,131.8
-121.3,38.12,11,1792,252,767,263,7.6889,229.3
-121.3,38.11,5,5979,1190,2679,1084,4.196,171.7
-121.3,38.09,31,335,53,154,55,2.0694,175
-121.3,38.05,52,122,26,62,25,1.15,112.5
-121.3,38.04,8,2668,447,1713,444,4.0156,117.6
-121.3,38.03,13,1014,200,712,197,3.1471,102.8
-121.3,38.03,11,2866,654,1404,525,2.505,95
-121.3,38.03,10,1409,248,782,222,4.0227,107.7
-121.3,38.02,4,1515,384,491,348,2.8523,87.5
-121.3,38.02,16,2717,621,3343,643,2.5473,106.3
-121.3,38.01,30,2547,485,1547,501,3.994,95.5
-121.3,38.01,29,2289,449,1215,435,3.2788,100
-121.3,38,27,2918,580,1338,544,2.6495,116.2
-121.3,38,23,3706,1106,3785,1019,1.7774,100
-121.3,37.98,47,2373,461,990,444,4.175,98.3
-121.3,37.97,52,2980,537,1128,510,4.061,113.6
-121.3,37.96,52,1475,238,736,260,3.6591,105.1
-121.3,37.96,31,2668,812,1398,721,1.125,110.4
-121.3,37.96,24,1212,366,1202,343,1.7875,76.8
-121.3,37.94,52,24,6,23,5,2.375,67.5
-121.3,37.94,40,452,109,412,97,1.3417,60.8
-121.3,37.92,28,3308,766,3201,720,1.7694,73.9
-121.3,37.85,35,1034,206,604,192,2.2391,120
-121.31,38.97,16,1210,228,726,222,2.7083,82.1
-121.31,38.75,7,4185,750,2147,706,4.0519,129.2
-121.31,38.72,11,2306,420,1308,418,3.9506,122.2
-121.31,38.68,22,1194,207,545,223,3.8603,134.3
-121.31,38.68,16,5179,1271,2181,1151,2.1009,82.5
-121.31,38.67,27,1998,353,970,343,4.8224,115.5
-121.31,38.67,26,1387,226,807,244,4.1563,135.7
-121.31,38.66,27,1713,282,761,295,5.2081,136.4
-121.31,38.66,26,1604,245,751,267,4.7381,140.5
-121.31,38.65,21,2759,409,1053,374,5.5,165.7
-121.31,38.64,19,5407,838,1927,804,4.6302,195.4
-121.31,38.61,17,992,151,316,159,6.6238,326.7
-121.31,38.59,35,3295,560,1454,536,3.1711,101.9
-121.31,38.58,10,2421,580,962,497,2.5035,112.5
-121.31,38.57,9,2748,521,1663,565,3.5192,113.3
-121.31,38.57,22,1229,253,733,250,2.5,101.6
-121.31,38.28,16,1708,391,687,378,1.9485,155.4
-121.31,38.26,22,1768,396,1005,420,1.8846,88.3
-121.31,38.03,24,3050,568,1743,549,3.7413,105.3
-121.31,38.03,18,4893,1008,3036,997,2.5212,110
-121.31,38.02,24,4157,951,2734,879,2.7981,92.1
-121.31,38.01,22,2575,680,1367,645,1.4274,90.5
-121.31,38,35,2097,351,977,358,4.3958,108.4
-121.31,38,19,908,158,306,154,3.9792,131.9
-121.31,37.99,23,3135,707,1650,680,1.886,105.3
-121.31,37.99,15,3103,965,3061,861,1.3729,110.3
-121.31,37.98,47,3386,663,1228,619,3.0625,141.5
-121.31,37.97,45,2604,454,988,442,3.6667,123.1
-121.31,37.97,42,1824,277,720,309,5.1915,183.7
-121.31,37.96,52,2654,468,1157,494,3.226,107.6
-121.31,37.96,52,1938,332,788,320,3.6094,118.4
-121.31,37.96,52,1829,301,694,319,3.3466,92.6
-121.31,37.96,48,1112,227,583,216,2.3393,77.6
-121.31,37.94,41,375,108,323,98,1.9531,45
-121.31,37.9,38,226,44,125,38,2.9,125
-121.31,37.81,36,284,53,130,47,3.1429,179.2
-121.31,37.44,33,69,28,47,14,0.536,112.5
-121.31,36.42,21,2740,615,2630,564,2.6629,102.7
-121.32,39.43,18,1860,409,741,349,1.8672,84.7
-121.32,39.29,11,2640,505,1257,445,3.5673,112
-121.32,39.13,5,358,65,169,59,3,162.5
-121.32,38.89,9,5927,1269,3369,1176,2.8194,111.3
-121.32,38.74,14,1449,228,670,232,4.3897,186.3
-121.32,38.71,14,4594,774,2474,782,4.5245,127.5
-121.32,38.7,16,2966,578,1365,480,3.2444,118.4
-121.32,38.69,11,13796,2372,6000,2250,3.8776,124.5
-121.32,38.68,25,1252,207,587,217,3.5893,146.4
-121.32,38.67,31,2532,479,1396,467,4.0417,114.5
-121.32,38.66,21,1276,208,501,205,3.95,143.6
-121.32,38.64,19,8501,1558,3576,1467,3.6523,158.5
-121.32,38.63,20,7003,1409,3107,1315,3.0348,150.5
-121.32,38.62,33,898,190,470,201,2.6897,148.3
-121.32,38.61,22,3902,845,1870,763,2.774,190.2
-121.32,38.59,24,4378,910,2149,812,2.5035,123.7
-121.32,38.59,21,9774,1777,4674,1712,3.6817,136.1
-121.32,38.57,25,692,146,504,167,3.6897,101.1
-121.32,38.56,18,1169,186,614,192,4.5766,108.7
-121.32,38.54,13,4715,1090,2420,1059,2.9693,104.4
-121.32,38.21,27,2643,467,1455,444,3.6398,146.7
-121.32,38.16,14,2049,398,1071,369,3.5,240.8
-121.32,38.15,5,5428,994,2725,902,3.9323,130.1
-121.32,38.13,5,3136,501,1327,467,5.5942,186.9
-121.32,38.04,30,249,44,167,45,4.5,92.8
-121.32,38.03,25,2474,513,1947,524,2.5742,98.4
-121.32,38.02,26,2851,533,1544,499,3.5379,99.1
-121.32,38.02,23,3251,689,1890,668,3.0729,104.8
-121.32,38.01,36,391,74,171,79,2.7045,102.8
-121.32,38.01,20,1903,395,919,359,2.6765,96.4
-121.32,38,22,2105,521,781,483,2.213,87.5
-121.32,38,21,1795,482,1114,472,2.0091,101.5
-121.32,37.98,37,3247,643,1737,665,3.066,94.1
-121.32,37.98,20,1591,589,1916,536,1.3531,94.6
-121.32,37.97,46,2270,427,1097,453,3.3235,87.8
-121.32,37.97,43,2453,490,1093,438,2.9107,88.8
